Date,Price,size,collab,retail price
2021-01-19 15:16:00+00:00,1567,10.0,1,175
2021-01-22 20:10:44+00:00,1670,8.0,1,175
2021-01-22 21:17:24+00:00,1521,10.5,1,175
2021-01-24 20:33:54+00:00,1622,9.5,1,175
2021-01-25 05:33:36+00:00,1595,11.0,1,175
2021-01-29 12:19:30+00:00,1484,10.5,1,175
2021-01-29 23:59:10+00:00,1606,9.0,1,175
2021-01-30 16:49:30+00:00,1575,10.0,1,175
2021-02-03 10:13:48+00:00,1568,11.0,1,175
2021-02-03 14:13:12+00:00,1551,8.0,1,175
2021-02-05 03:21:36+00:00,1521,10.5,1,175
2021-02-05 10:16:45+00:00,1597,9.5,1,175
2021-02-05 11:23:18+00:00,1539,8.5,1,175
2021-02-10 18:23:00+00:00,1615,10.0,1,175
2021-02-11 14:23:09+00:00,1551,9.0,1,175
2021-02-11 18:23:42+00:00,1545,10.5,1,175
2021-02-12 14:54:00+00:00,1537,11.0,1,175
2021-02-15 08:15:40+00:00,1599,8.0,1,175
2021-02-16 23:59:36+00:00,1610,9.5,1,175
2021-02-18 09:25:48+00:00,1580,10.5,1,175
2021-02-21 19:34:12+00:00,1511,11.0,1,175
2021-02-21 19:56:30+00:00,1591,10.0,1,175
2021-02-22 16:14:12+00:00,1572,8.5,1,175
2021-02-24 04:47:08+00:00,1564,9.0,1,175
2021-02-25 00:27:54+00:00,1534,10.5,1,175
2021-02-27 02:18:08+00:00,1475,8.0,1,175
2021-02-28 13:42:27+00:00,1575,9.5,1,175
2021-03-03 00:14:24+00:00,1549,11.0,1,175
2021-03-03 15:30:00+00:00,1531,10.5,1,175
2021-03-04 21:30:00+00:00,1587,10.0,1,175
2021-03-08 19:11:07+00:00,1608,9.0,1,175
2021-03-10 06:32:06+00:00,1579,10.5,1,175
2021-03-10 20:20:36+00:00,1505,8.0,1,175
2021-03-11 21:05:06+00:00,1596,8.5,1,175
2021-03-12 03:25:18+00:00,1628,9.5,1,175
2021-03-12 04:54:36+00:00,1592,11.0,1,175
2021-03-15 23:03:30+00:00,1621,10.0,1,175
2021-03-16 21:34:12+00:00,1617,10.5,1,175
2021-03-21 09:34:48+00:00,1607,11.0,1,175
2021-03-21 09:35:06+00:00,1637,9.0,1,175
2021-03-22 14:23:04+00:00,1557,8.0,1,175
2021-03-23 12:36:18+00:00,1614,10.5,1,175
2021-03-23 17:08:09+00:00,1632,9.5,1,175
2021-03-27 00:37:00+00:00,1664,10.0,1,175
2021-03-29 01:56:00+00:00,1645,8.5,1,175
2021-03-30 03:38:24+00:00,1643,10.5,1,175
2021-03-30 14:15:00+00:00,1605,11.0,1,175
2021-04-02 23:59:05+00:00,1650,9.0,1,175
2021-04-03 08:25:32+00:00,1580,8.0,1,175
2021-04-04 06:51:00+00:00,1674,9.5,1,175
2021-04-05 18:40:30+00:00,1659,10.5,1,175
2021-04-07 02:10:30+00:00,1735,10.0,1,175
2021-04-08 18:55:12+00:00,1614,11.0,1,175
2021-04-12 09:42:36+00:00,1682,10.5,1,175
2021-04-15 02:28:00+00:00,1587,8.0,1,175
2021-04-15 06:46:54+00:00,1604,8.5,1,175
2021-04-15 14:23:04+00:00,1713,9.0,1,175
2021-04-15 20:33:51+00:00,1667,9.5,1,175
2021-04-17 23:35:24+00:00,1641,11.0,1,175
2021-04-18 03:44:00+00:00,1658,10.0,1,175
2021-04-19 00:44:42+00:00,1684,10.5,1,175
2021-04-25 15:46:48+00:00,1607,10.5,1,175
2021-04-26 20:30:28+00:00,1624,8.0,1,175
2021-04-27 04:15:36+00:00,1646,11.0,1,175
2021-04-27 10:16:42+00:00,1691,9.5,1,175
2021-04-28 04:47:03+00:00,1712,9.0,1,175
2021-04-29 05:17:30+00:00,1626,10.0,1,175
2021-05-02 06:48:54+00:00,1645,10.5,1,175
2021-05-02 11:37:48+00:00,1755,8.5,1,175
2021-05-06 08:55:48+00:00,1631,11.0,1,175
2021-05-08 14:32:56+00:00,1747,8.0,1,175
2021-05-08 21:51:00+00:00,1669,10.5,1,175
2021-05-08 23:59:33+00:00,1693,9.5,1,175
2021-05-10 06:51:00+00:00,1674,10.0,1,175
